,Longitude,Latitude
13453,38.351,38.279
13454,36.966,37.422
13455,38.482,38.125
13456,39.069,38.155
13457,36.928,37.405
13458,38.16,37.998
13459,36.941,37.199
13460,38.119,38.118
13461,37.294,38.274
13462,38.222,38.014
13463,36.858,37.508
13464,37.156,37.434
13465,38.609,38.172
13466,43.471,38.743
13467,39.589,38.467
13468,36.375,37.774
13469,38.31,38.254
13470,37.093,37.496
13471,36.537,37.871
13472,42.32,40.389
13473,36.794,37.341
13474,39.582,38.486
13475,37.706,38.187
13476,37.135,37.529
13477,37.769,38.081
13478,36.849,37.347
13479,36.906,37.107
13480,38.104,38.585
13481,38.626,38.209
13482,42.924,41.079
13483,37.816,38.075
13484,38.326,38.281
13485,38.638,38.228
13486,38.246,37.937
13487,39.971,40.022
13488,40.359,39.123
13489,37.269,38.668
13490,38.667,38.197
13491,36.26,36.268
13492,37.084,37.35
13493,36.872,37.338
13494,37.02,37.344
13495,36.86,37.358
13496,37.557,37.971
13497,40.435,39.822
13498,40.491,38.589
13499,36.505,37.453
13500,40.145,39.143
13501,37.198,37.494
13502,36.853,37.325
13503,36.169,37.839
13504,36.223,37.968
13505,36.823,37.38
13506,36.384,37.792
13507,37.974,38.024
13508,36.687,37.186
13509,36.921,37.591
13510,38.414,38.077
13511,36.953,37.516
13512,38.343,37.573
13513,38.592,38.144
13514,36.908,37.183
13515,36.891,37.337
13516,37.523,37.939
13517,37.389,38.002
13518,38.224,38.294
13519,37.131,37.434
13520,37.093,37.354
13521,37.938,38.1
13522,36.406,36.573
13523,36.346,37.866
13524,36.685,37.198
13525,36.959,37.228
13526,37.834,37.767
13527,36.937,37.345
13528,36.937,37.451
13529,36.519,37.959
13530,37.952,38.152
13531,37.003,37.451
13532,37.378,37.602
13533,39.169,38.157
13534,43.052,39.74
13535,36.987,38.049
13536,39.323,39.426
13537,38.592,38.206
13538,38.176,38.26
13539,36.913,37.403
13540,36.485,37.82
13541,37.449,37.992
13542,36.177,37.852
13543,36.639,37.787
13544,39.636,38.547
13545,36.137,36.328
13546,37.172,37.533
13547,38.143,38.201
13548,37.005,37.315
13549,38.45,38.101
13550,37.393,37.833
13551,38.24,38.273
13552,36.794,37.299
13553,36.518,38.081
13554,37.864,37.886
13555,38.856,38.495
13556,38.442,38.109
13557,36.151,36.786
13558,38.182,38.242
13559,38.571,38.292
13560,38.67,38.196
13561,36.112,36.772
13562,38.342,38.061
13563,36.417,36.868
13564,37.856,38.321
13565,38.891,38.455
13566,36.306,38.093
13567,36.607,37.896
13568,36.639,37.913
13569,38.693,38.201
13570,38.688,38.183
13571,36.876,37.337
13572,38.142,38.152
13573,37.001,37.283
13574,36.807,37.23
13575,38.288,38.255
13576,38.121,38.423
13577,38.576,38.128
13578,37.393,38.819
13579,37.126,37.417
13580,36.356,37.962
13581,36.896,37.412
13582,36.855,37.397
13583,38.189,38.242
13584,37.071,37.386
13585,38.034,38.191
13586,37.558,38.282
13587,38.291,38.926
13588,40.081,39.187
13589,36.372,36.559
13590,39.684,38.537
13591,37.41,37.792
13592,36.455,37.851
13593,36.921,37.122
13594,37.358,37.618
13595,37.008,37.458
13596,37.429,37.677
13597,36.144,36.759
13598,36.169,37.841
13599,36.836,37.366
13600,40.499,38.59
13601,37.016,37.488
13602,38.66,38.142
13603,37.779,38.09
13604,43.011,38.337
13605,36.642,38.012
13606,36.88,37.359
13607,37.256,37.651
13608,37.07,37.51
13609,36.248,37.781
13610,36.956,37.186
13611,40.616,39.659
13612,36.393,38.017
13613,38.386,38.021
13614,38.543,38.174
13615,38.533,38.122
13616,39.887,38.668
13617,38.539,38.141
13618,37.054,37.471
13619,35.968,36.089
13620,40.871,39.528
13621,36.874,37.389
13622,38.189,38.171
13623,37.32,37.69
13624,36.052,36.225
13625,36.787,37.25
13626,36.992,37.455
13627,38.443,38.118
13628,36.614,37.581
13629,37.537,37.826
13630,36.643,36.812
13631,36.992,37.303
13632,37.102,37.444
13633,36.223,37.783
13634,36.417,36.642
13635,36.18,36.778
13636,37.259,37.576
13637,37.454,37.636
13638,41.034,39.314
13639,38.689,38.199
13640,36.872,38.1
13641,36.139,36.786
13642,37.822,37.848
13643,37.108,37.277
13644,37.107,38.071
13645,37.952,37.962
13646,36.552,37.961
13647,37.029,37.324
13648,36.075,37.97
13649,40.58,39.119
13650,36.903,37.412
13651,36.988,37.374
13652,36.104,37.965
13653,37.202,37.579
13654,38.538,38.16
13655,36.652,37.454
13656,37.391,37.658
13657,37.022,37.32
13658,37.319,37.575
13659,36.942,37.385
13660,36.923,37.143
13661,36.738,37.412
13662,36.08,36.266
13663,38.654,38.206
13664,36.307,37.82
13665,37.0,37.469
13666,37.991,37.937
13667,38.476,38.081
13668,38.184,38.174
13669,37.846,38.146
13670,37.86,38.307
13671,36.722,37.22
13672,36.182,37.745
13673,37.869,38.1
13674,38.617,38.181
13675,36.676,37.216
13676,38.394,38.1
13677,38.291,38.289
13678,37.803,37.808
13679,38.498,38.076
13680,36.223,37.905
13681,37.12,37.51
13682,38.542,38.158
13683,37.082,37.445
13684,36.425,36.582
13685,36.959,37.187
13686,38.182,38.251
13687,36.865,37.073
13688,38.638,38.209
13689,38.344,38.277
13690,36.927,37.267
13691,37.66,38.039
13692,36.913,37.431
13693,38.266,38.239
13694,42.82,40.741
13695,36.176,37.594
13696,37.757,38.069
13697,38.708,38.202
13698,37.889,37.951
13699,39.351,37.887
13700,37.688,38.035
13701,37.836,38.242
13702,37.222,37.529
13703,38.153,38.006
13704,37.849,38.318
13705,36.907,37.352
13706,37.111,37.384
13707,35.999,36.132
13708,37.001,37.451
13709,36.942,37.451
13710,37.008,37.491
13711,36.886,37.379
13712,36.991,37.195
13713,38.724,38.2
13714,36.157,36.306
13715,38.652,38.194
13716,36.951,37.155
13717,37.907,37.873
13718,36.921,37.525
13719,36.979,37.42
13720,36.152,36.767
13721,35.991,37.679
13722,36.592,37.794
13723,38.618,38.107
13724,37.808,38.093
13725,36.74,37.271
13726,38.355,38.104
13727,37.03,37.349
13728,36.974,37.209
13729,36.907,37.367
13730,38.521,38.122
13731,40.336,38.344
13732,38.374,38.107
13733,37.336,37.576
13734,37.796,38.024
13735,38.201,38.271
13736,38.939,38.889
13737,37.842,37.82
13738,37.774,38.249
13739,38.287,38.008
13740,36.918,37.227
13741,36.834,37.353
13742,37.041,37.488
13743,38.541,38.119
13744,37.058,37.317
13745,38.17,38.022
13746,37.225,37.472
13747,36.752,37.232
13748,37.219,37.551
13749,38.471,37.902
13750,37.837,38.119
13751,37.842,38.024
13752,37.236,37.541
13753,37.761,38.002
13754,36.744,37.234
13755,38.693,38.172
13756,37.069,37.508
13757,37.121,37.504
13758,36.904,37.405
13759,38.171,38.309
13760,37.905,37.79
13761,38.517,38.128
13762,42.508,40.797
13763,37.165,37.466
13764,36.968,37.438
13765,36.811,37.287
13766,37.791,38.089
13767,38.638,38.203
13768,36.772,37.401
13769,38.494,38.161
13770,38.043,37.946
13771,38.181,38.268
13772,37.591,37.747
13773,38.618,38.088
13774,38.07,38.133
13775,38.198,37.958
13776,38.036,37.94
13777,38.509,38.12
13778,36.693,37.136
13779,37.158,37.441
13780,37.664,38.152
13781,39.652,38.665
13782,37.669,38.157
13783,37.02,37.368
13784,37.018,37.579
13785,37.427,38.376
13786,40.268,38.503
13787,38.191,38.241
13788,38.334,38.072
13789,38.639,38.118
13790,36.925,37.252
13791,38.586,38.173
13792,40.443,39.681
13793,36.834,37.237
13794,38.312,38.152
13795,36.905,37.412
13796,36.869,37.388
13797,38.255,38.085
13798,36.778,38.079
13799,41.055,39.106
13800,38.404,38.26
13801,37.802,38.098
13802,37.683,37.934
13803,38.742,38.226
13804,36.452,37.861
13805,42.772,40.983
13806,36.152,37.893
13807,38.792,38.257
13808,37.288,38.018
13809,38.458,38.101
13810,36.895,37.34
13811,36.967,37.424
13812,36.042,36.253
13813,40.286,38.506
13814,36.788,37.341
13815,38.465,38.103
13816,38.446,38.268
13817,37.185,37.503
13818,37.886,38.462
13819,39.431,38.302
13820,37.06,37.259
13821,40.514,39.076
13822,38.476,38.101
13823,37.491,38.409
13824,42.564,40.001
13825,36.561,38.017
13826,42.755,40.657
13827,36.616,37.108
13828,39.599,38.54
13829,37.287,37.549
13830,36.105,37.332
13831,38.434,38.088
13832,37.723,37.791
13833,36.987,37.326
13834,38.551,38.142
13835,38.137,38.179
13836,36.823,37.318
13837,38.303,38.08
13838,38.476,38.131
13839,36.967,37.25
13840,37.558,37.722
13841,36.904,37.092
13842,36.888,37.282
13843,39.661,38.498
13844,36.705,37.094
13845,37.08,37.192
13846,37.12,37.669
13847,36.915,37.409
13848,37.346,37.614
13849,38.386,38.013
13850,38.314,38.071
13851,36.12,36.008
13852,36.609,38.141
13853,41.924,39.934
13854,39.489,38.511
13855,37.226,37.507
13856,36.967,37.484
13857,37.124,37.501
13858,38.047,38.541
13859,36.777,37.322
13860,41.116,39.859
13861,38.094,38.206
13862,38.232,38.258
13863,36.813,37.341
13864,37.841,38.083
13865,36.625,37.109
13866,38.485,38.105
13867,36.436,36.884
13868,38.505,38.148
13869,38.391,38.069
13870,36.604,37.121
13871,38.556,38.096
13872,37.248,37.429
13873,37.14,37.386
13874,37.748,38.119
13875,37.113,37.42
13876,38.353,38.397
13877,39.66,38.367
13878,37.098,37.392
13879,38.241,38.221
13880,37.2,37.422
13881,37.002,37.282
13882,38.213,38.194
13883,36.831,37.386
13884,36.686,37.498
13885,37.142,37.389
13886,38.321,38.074
13887,37.021,37.492
13888,36.601,38.059
13889,36.678,37.154
13890,39.188,38.359
13891,43.361,39.868
13892,36.761,37.071
13893,38.768,38.225
13894,37.375,37.772
13895,38.317,38.339
13896,38.292,38.284
13897,37.06,37.271
13898,38.522,38.119
13899,38.692,38.98
13900,36.588,36.938
13901,37.452,37.687
13902,38.695,38.258
13903,37.089,37.41
13904,36.284,36.495
13905,37.792,38.093
13906,37.244,37.545
13907,38.706,38.217
13908,37.366,37.603
13909,36.738,37.207
13910,36.788,37.326
13911,36.391,36.845
13912,38.737,38.159
13913,37.256,37.533
13914,36.244,37.589
13915,36.554,37.726
13916,36.434,37.939
13917,39.147,39.401
13918,36.815,37.351
13919,36.071,36.093
13920,39.599,38.459
13921,37.686,37.77
13922,42.538,41.428
13923,40.617,39.703
13924,36.892,37.246
13925,37.81,37.792
13926,36.384,37.85
13927,36.246,37.872
13928,38.177,37.989
13929,40.368,38.535
13930,38.471,38.079
13931,36.308,37.939
13932,38.625,38.194
13933,37.853,38.12
13934,38.418,38.094
13935,38.025,38.179
13936,37.799,38.142
13937,38.232,37.986
13938,36.451,38.038
13939,36.861,37.165
13940,38.117,38.81
13941,37.6,37.221
13942,37.073,37.477
13943,38.508,38.136
13944,38.535,38.051
13945,36.959,37.214
13946,42.71,37.478
13947,38.218,38.284
13948,38.234,38.279
13949,37.144,37.421
13950,36.806,37.309
13951,41.364,39.896
13952,38.21,38.381
13953,38.356,38.12
13954,37.028,37.492
13955,37.907,37.857
13956,37.172,37.453
13957,37.258,37.552
13958,38.226,38.318
13959,38.269,38.306
13960,36.616,37.871
13961,36.617,37.802
13962,37.691,38.269
13963,39.206,38.738
13964,37.694,38.036
13965,36.175,36.091
13966,38.038,37.959
13967,37.182,37.52
13968,37.169,37.522
13969,38.44,38.089
13970,36.857,37.259
13971,36.634,37.97
13972,38.582,38.151
13973,37.054,37.347
13974,38.681,38.234
13975,37.257,37.574
13976,38.44,38.098
13977,38.135,38.576
13978,37.227,37.552
13979,36.346,36.421
13980,39.216,38.615
13981,42.783,41.004
13982,36.962,37.236
13983,37.921,38.14
13984,38.159,38.036
13985,36.504,36.739
13986,36.611,37.835
13987,37.039,37.368
13988,38.105,38.066
13989,36.768,37.428
13990,36.987,37.441
13991,40.098,38.709
13992,38.504,38.124
13993,37.549,37.589
13994,38.959,38.226
13995,37.024,37.508
13996,36.821,37.093
13997,37.24,37.591
13998,39.686,38.615
13999,38.743,38.172
14000,37.167,37.457
14001,38.253,38.268
14002,37.323,38.851
14003,37.035,37.296
14004,37.448,37.706
14005,40.97,39.453
14006,43.469,40.177
14007,37.524,38.064
14008,44.339,39.337
14009,37.044,37.421
14010,36.889,37.193
14011,38.469,38.123
14012,37.063,37.385
14013,38.51,38.067
14014,36.952,37.455
14015,37.031,37.368
14016,36.639,37.869
14017,37.04,37.308
14018,37.027,37.461
14019,36.621,37.255
14020,36.961,37.193
14021,38.701,38.176
14022,36.245,36.86
14023,36.741,38.072
14024,37.075,37.353
14025,36.941,37.429
14026,39.521,38.467
14027,41.697,38.496
14028,37.229,37.504
14029,38.638,38.215
14030,38.13,37.953
14031,36.094,36.211
14032,36.758,37.121
14033,36.568,37.842
14034,37.282,38.975
14035,37.268,37.564
14036,39.848,39.569
14037,36.639,38.073
14038,36.629,37.801
14039,36.663,37.763
14040,37.077,37.394
14041,38.49,38.159
14042,37.86,38.221
14043,38.707,38.205
14044,39.279,38.092
14045,37.188,37.487
14046,37.967,38.072
14047,37.174,37.476
14048,35.908,37.57
14049,36.749,37.216
14050,36.502,37.397
14051,36.912,37.168
14052,41.114,39.892
14053,36.472,37.986
14054,36.219,37.869
14055,36.885,37.337
14056,36.588,37.07
14057,37.663,38.753
14058,41.368,39.124
14059,40.854,39.332
14060,36.168,37.854
14061,36.984,37.463
14062,38.388,38.108
14063,38.717,38.14
14064,37.138,37.552
14065,39.574,38.581
14066,36.834,37.256
14067,37.275,37.562
14068,36.244,37.918
14069,36.168,36.268
14070,40.756,40.133
14071,36.802,37.303
14072,38.302,38.052
14073,38.5,38.111
14074,38.457,38.201
14075,37.26,37.608
14076,39.787,38.926
14077,36.836,37.367
14078,36.717,36.949
14079,37.577,38.101
14080,36.502,36.854
14081,36.464,37.283
14082,37.174,37.535
14083,37.838,37.955
14084,37.294,37.492
14085,37.1,37.384
14086,38.137,38.223
14087,41.409,39.118
14088,36.601,38.117
14089,36.091,37.737
14090,38.205,38.285
14091,36.661,37.909
14092,36.941,37.488
14093,36.857,37.35
14094,35.837,37.441
14095,41.198,39.073
14096,36.989,37.484
14097,38.713,38.222
14098,38.608,38.111
14099,37.172,37.471
14100,36.626,38.086
14101,36.996,37.276
14102,38.353,38.082
14103,38.126,37.816
14104,36.081,37.911
14105,36.059,37.718
14106,37.339,38.815
14107,38.477,38.146
14108,36.084,37.939
14109,36.956,37.202
14110,38.207,38.256
14111,37.068,37.256
14112,35.655,37.608
14113,36.305,37.82
14114,36.951,37.404
14115,36.236,37.868
14116,38.288,38.276
14117,39.482,38.472
14118,42.15,41.823
14119,38.206,38.249
14120,39.354,38.415
14121,37.734,37.874
14122,37.084,37.355
14123,36.57,37.122
14124,38.524,38.145
14125,39.986,39.891
14126,38.75,38.251
14127,37.284,37.574
14128,38.789,38.261
14129,36.516,37.957
14130,36.794,37.269
14131,36.212,37.734
14132,38.27,38.122
14133,43.774,39.385
14134,36.279,37.799
14135,37.008,37.317
14136,36.305,37.922
14137,38.328,38.1
14138,38.901,37.002
14139,37.794,38.191
14140,36.999,37.328
14141,37.158,37.501
14142,39.35,38.432
14143,36.436,36.644
14144,37.858,38.091
14145,37.184,37.456
14146,38.309,38.273
14147,37.218,37.551
14148,36.675,37.129
14149,37.141,37.208
14150,38.428,38.064
14151,36.888,37.123
14152,38.677,38.12
14153,38.054,38.216
14154,38.488,38.193
14155,38.293,38.286
14156,38.772,38.226
14157,38.385,38.062
14158,38.568,38.161
14159,38.341,38.339
14160,38.234,38.416
14161,38.416,38.004
14162,37.237,37.525
14163,36.958,37.481
14164,37.04,37.487
14165,38.635,38.167
14166,37.475,38.62
14167,39.104,38.137
14168,37.217,37.512
14169,38.503,38.079
14170,36.115,37.89
14171,36.576,38.062
14172,38.389,38.112
14173,36.71,37.407
14174,36.595,37.202
14175,38.292,38.058
14176,38.036,38.172
14177,36.113,36.768
14178,37.785,37.876
14179,38.691,38.191
14180,36.088,36.77
14181,37.154,37.536
14182,37.174,37.474
14183,37.186,37.443
14184,37.219,38.254
14185,36.521,37.828
14186,35.969,37.88
14187,37.056,37.36
14188,36.562,38.134
14189,36.707,37.391
14190,37.137,37.753
14191,36.824,37.336
14192,37.02,37.35
14193,37.524,38.408
14194,36.316,37.805
14195,36.16,37.856
14196,38.439,38.091
14197,38.538,38.19
14198,36.939,37.49
14199,37.919,37.978
14200,37.017,37.363
14201,38.306,38.051
14202,36.826,37.236
14203,39.544,38.5
14204,36.767,37.316
14205,39.041,38.208
14206,36.786,37.3
14207,37.271,37.614
14208,36.693,37.169
14209,36.984,37.404
14210,36.871,37.44
14211,38.501,38.124
14212,38.327,38.097
14213,37.141,37.437
14214,38.249,38.254
14215,38.067,38.13
14216,38.134,38.224
14217,36.385,36.602
14218,36.874,37.374
14219,38.769,38.221
14220,36.393,37.975
14221,39.488,38.502
14222,36.771,37.374
14223,39.842,38.89
14224,38.189,38.006
14225,38.267,38.227
14226,37.9,37.792
14227,36.523,38.081
14228,38.128,38.206
14229,36.772,37.336
14230,37.851,37.842
14231,36.735,37.312
14232,37.791,38.086
14233,37.706,37.959
14234,36.842,37.325
14235,36.862,37.391
14236,37.731,38.25
14237,36.482,36.809
14238,36.745,36.942
14239,37.224,37.654
14240,38.788,38.303
14241,36.517,37.772
14242,37.019,37.477
14243,37.799,38.069
14244,38.076,37.955
14245,37.752,38.082
14246,38.426,38.072
14247,38.235,38.292
14248,37.091,37.405
14249,36.877,37.357
14250,37.071,37.319
14251,38.069,38.215
14252,37.027,37.325
14253,38.153,38.234
14254,37.559,38.338
14255,36.683,36.991
14256,36.301,37.96
14257,38.427,38.109
14258,36.168,37.853
14259,37.486,38.378
14260,38.604,38.136
14261,36.562,36.867
14262,38.638,38.223
14263,38.84,39.164
14264,37.677,38.023
14265,36.97,37.429
14266,37.848,37.891
14267,37.258,38.103
14268,37.444,37.674
14269,36.751,37.225
14270,39.409,38.238
14271,38.696,38.257
14272,40.099,38.527
14273,36.437,37.906
14274,38.293,38.089
14275,38.408,38.074
14276,38.558,38.168
14277,37.995,37.936
14278,38.574,38.143
14279,37.053,37.329
14280,37.085,37.42
14281,36.424,36.632
14282,38.483,38.061
14283,36.683,37.617
14284,36.042,36.981
14285,36.752,37.405
14286,37.454,37.694
14287,36.325,37.807
14288,36.908,37.393
14289,39.677,38.601
14290,38.501,38.107
14291,36.826,37.259
14292,38.537,38.146
14293,42.035,40.534
14294,38.541,38.12
14295,36.551,37.833
14296,36.844,37.241
14297,37.892,37.816
14298,37.094,37.459
14299,36.956,37.439
14300,38.257,38.281
14301,36.959,37.449
14302,37.024,37.376
14303,38.628,37.99
14304,38.525,38.139
14305,37.899,38.119
14306,37.316,38.821
14307,36.708,37.363
14308,35.962,37.646
14309,37.259,37.769
14310,36.622,37.075
14311,36.584,37.675
14312,36.963,37.544
14313,36.485,38.017
14314,37.137,37.437
14315,37.377,37.613
14316,36.812,37.304
14317,37.671,37.777
14318,38.19,38.226
14319,37.159,37.506
14320,36.187,37.844
14321,37.746,37.86
14322,38.946,38.196
14323,41.148,39.586
14324,36.927,37.19
14325,36.623,36.886
14326,36.12,36.102
14327,37.071,37.372
14328,37.12,37.425
14329,39.311,38.468
14330,41.958,37.924
14331,38.251,38.275
14332,38.695,38.253
14333,38.2,38.252
14334,38.454,38.116
14335,36.786,37.498
14336,38.126,38.317
14337,36.193,36.287
14338,37.671,37.728
14339,36.912,37.168
14340,39.251,38.441
14341,36.085,37.849
14342,37.058,37.331
14343,38.781,38.273
14344,37.769,37.792
14345,38.256,38.296
14346,38.704,38.214
14347,40.268,38.491
14348,38.472,38.099
14349,36.93,37.19
14350,36.842,37.331
14351,38.706,38.224
14352,38.137,38.236
14353,36.901,37.428
14354,37.282,37.447
14355,36.976,37.482
14356,39.104,39.877
14357,37.994,37.985
14358,39.316,38.459
14359,36.067,36.231
14360,38.279,37.978
14361,38.18,38.003
14362,38.776,38.232
14363,38.421,38.133
14364,38.456,38.089
14365,38.755,38.288
14366,36.691,37.352
14367,36.324,36.341
14368,38.494,38.154
14369,37.882,38.082
14370,37.153,37.391
14371,38.766,38.264
14372,38.757,38.224
14373,36.142,37.84
14374,37.074,37.514
14375,38.704,38.223
14376,36.998,37.468
14377,36.124,37.74
14378,37.189,37.414
14379,37.071,37.281
14380,36.999,37.308
14381,38.248,37.974
14382,38.418,38.093
14383,37.128,37.444
14384,38.038,38.133
14385,38.337,38.059
14386,37.069,37.51
14387,37.06,37.345
14388,36.74,37.231
14389,36.908,37.401
14390,36.073,37.111
14391,37.249,38.055
14392,36.368,38.127
14393,41.373,39.123
14394,36.029,36.231
14395,41.955,39.886
14396,36.836,37.415
14397,36.713,39.333
14398,36.206,37.898
14399,40.8,39.563
14400,37.132,37.543
14401,36.594,38.09
14402,37.188,37.429
14403,36.261,37.83
14404,38.145,38.765
14405,38.734,38.217
14406,38.767,38.209
14407,37.16,37.452
14408,37.108,37.514
14409,37.333,37.618
14410,38.522,38.123
14411,37.192,37.556
14412,36.86,37.374
14413,36.818,37.291
14414,41.019,38.609
14415,37.095,37.338
14416,36.831,37.338
14417,37.166,37.446
14418,37.491,38.217
14419,37.071,37.31
14420,38.519,38.144
14421,37.181,38.003
14422,36.619,38.021
14423,36.268,37.858
14424,37.7,37.785
14425,38.22,38.25
14426,37.12,37.622
14427,36.117,36.105
14428,40.101,39.051
14429,37.054,37.358
14430,38.103,37.987
14431,39.31,38.49
14432,40.277,38.439
14433,37.853,38.021
14434,38.001,38.2
14435,43.444,38.869
14436,37.003,37.379
14437,38.299,38.272
14438,37.928,37.928
14439,38.726,38.371
14440,37.492,37.691
14441,36.694,37.418
14442,38.395,38.084
14443,38.576,38.16
14444,38.56,38.331
14445,37.744,38.145
14446,37.805,38.107
14447,37.035,37.363
14448,39.336,38.489
14449,39.622,38.387
14450,36.341,37.924
14451,37.092,37.392
14452,38.679,38.218
14453,43.954,41.209
14454,37.352,37.619
14455,36.464,37.907
14456,38.165,38.284
14457,37.024,37.45
14458,43.362,38.779
14459,39.502,38.52
14460,36.275,36.407
14461,36.939,37.146
14462,36.84,37.311
14463,37.255,37.622
14464,36.843,37.356
14465,38.457,38.084
14466,42.815,39.832
14467,37.569,38.424
14468,37.836,37.844
14469,37.569,38.046
14470,37.884,38.107
14471,36.633,37.971
14472,38.535,38.167
14473,38.516,38.101
14474,39.535,38.476
14475,38.478,38.144
14476,37.173,37.521
14477,37.734,38.251
14478,38.76,38.207
14479,36.772,37.235
14480,38.172,38.237
14481,36.957,37.126
14482,37.031,38.323
14483,37.739,38.058
14484,41.0,39.491
14485,37.157,37.438
14486,35.889,36.132
14487,39.622,39.269
14488,36.973,37.458
14489,37.958,37.93
14490,36.263,37.838
14491,37.027,37.388
14492,42.621,41.053
14493,38.611,38.221
14494,39.026,38.208
14495,38.407,38.074
14496,36.986,37.498
14497,36.988,37.411
14498,36.828,37.341
14499,38.35,38.244
14500,37.758,38.001
14501,36.925,37.388
14502,36.699,37.289
14503,36.759,37.384
14504,36.227,36.322
14505,38.371,38.326
14506,38.47,38.138
14507,37.161,37.594
14508,37.236,37.573
14509,36.94,37.184
14510,36.286,37.804
14511,36.925,37.401
14512,36.372,37.953
14513,40.242,39.211
14514,37.772,38.205
14515,36.91,37.371
14516,37.202,37.456
14517,39.328,38.155
14518,37.158,37.472
14519,36.821,37.317
14520,38.948,38.322
14521,36.748,37.019
14522,36.668,37.155
14523,39.466,38.455
14524,37.059,37.356
14525,38.575,38.187
14526,36.724,38.125
14527,36.39,38.009
14528,42.602,41.104
14529,36.807,37.003
14530,42.749,40.738
14531,36.224,37.703
14532,36.758,38.068
14533,38.784,38.24
14534,40.488,38.586
14535,36.196,37.857
14536,37.207,37.521
14537,38.317,38.264
14538,38.169,38.254
14539,37.066,37.375
14540,38.171,37.992
14541,37.709,38.388
14542,42.314,40.504
14543,37.809,38.283
14544,41.934,39.885
14545,38.664,38.202
14546,39.506,38.521
14547,37.192,37.602
14548,36.789,37.302
14549,37.753,38.132
14550,36.82,37.319
14551,36.539,37.863
14552,38.445,38.096
14553,37.792,38.238
14554,38.244,38.214
14555,39.666,38.524
14556,36.261,36.392
14557,38.345,38.002
14558,38.995,38.201
14559,39.58,38.604
14560,37.032,37.287
14561,39.002,38.201
14562,38.244,37.999
14563,40.518,38.574
14564,39.601,38.54
14565,36.702,37.152
14566,36.913,37.448
14567,38.643,38.168
14568,39.656,38.352
14569,38.155,38.234
14570,42.777,40.979
14571,36.723,37.206
14572,38.516,38.203
14573,38.096,38.217
14574,43.76,41.318
14575,36.957,37.189
14576,38.431,38.125
14577,38.706,38.302
14578,37.05,37.364
14579,37.396,38.824
14580,40.918,40.033
14581,36.567,37.853
14582,36.758,37.305
14583,36.794,36.899
14584,36.617,37.834
14585,39.773,38.578
14586,36.161,37.877
14587,38.378,38.149
14588,36.64,37.884
14589,37.934,38.138
14590,38.187,38.287
14591,36.919,37.458
14592,38.706,38.227
14593,36.357,36.71
14594,41.035,38.969
14595,37.795,38.069
14596,37.1,37.406
14597,41.851,38.388
14598,36.776,37.295
14599,36.851,37.341
14600,38.458,38.068
14601,36.856,37.371
14602,36.309,37.941
14603,36.416,37.084
14604,37.987,38.053
14605,37.852,37.77
14606,39.287,38.43
14607,37.148,37.384
14608,37.186,37.454
14609,38.142,38.157
14610,37.8,38.229
14611,38.715,38.307
14612,38.331,38.34
14613,36.389,37.872
14614,38.484,38.094
14615,36.221,37.899
14616,38.608,38.179
14617,36.829,37.033
14618,36.688,37.418
14619,36.734,37.222
14620,37.823,38.172
14621,37.124,37.587
14622,36.918,37.451
14623,38.218,38.252
14624,36.969,37.364
14625,37.135,37.385
14626,37.286,37.526
14627,36.591,37.965
14628,37.21,37.468
14629,37.974,38.013
14630,40.288,38.504
14631,36.302,37.796
14632,36.836,37.237
14633,36.793,37.437
14634,37.417,37.738
14635,36.883,37.393
14636,35.914,36.218
14637,36.681,37.508
14638,37.507,38.098
14639,36.957,37.469
14640,39.552,38.471
14641,36.438,36.792
14642,36.493,37.422
14643,36.636,37.13
14644,38.55,38.152
14645,37.14,37.438
14646,36.634,36.939
14647,36.254,37.851
14648,39.896,38.353
14649,38.417,38.059
14650,36.929,37.458
14651,38.795,38.245
14652,38.527,38.09
14653,38.112,38.243
14654,36.224,37.883
14655,38.718,38.194
14656,38.26,38.09
14657,36.384,38.167
14658,36.562,37.352
14659,38.403,38.11
14660,41.139,39.867
14661,38.058,38.182
14662,37.567,37.641
14663,36.659,37.141
14664,36.839,37.364
14665,37.738,37.774
14666,37.741,38.073
14667,38.124,38.248
14668,37.259,37.801
14669,38.265,38.311
14670,38.235,38.039
14671,37.907,38.269
14672,37.143,37.419
14673,36.723,37.186
14674,36.919,37.438
14675,38.433,38.122
14676,37.066,37.319
14677,36.78,37.424
14678,36.171,37.864
14679,38.276,38.271
14680,36.487,37.908
14681,38.21,38.291
14682,36.581,38.124
14683,36.659,37.856
14684,39.11,38.372
14685,38.147,38.231
14686,36.327,37.936
14687,38.633,38.158
14688,36.218,37.884
14689,37.111,37.326
14690,37.862,38.092
14691,38.63,38.209
14692,37.148,37.418
14693,39.001,38.167
14694,35.949,36.247
14695,38.249,38.223
14696,37.859,37.909
14697,38.162,38.224
14698,40.352,38.641
14699,37.058,37.449
14700,39.189,39.383
14701,37.762,37.325
14702,37.675,37.695
14703,37.106,37.503
14704,36.736,37.223
14705,37.417,37.682
14706,37.12,37.601
14707,37.419,38.018
14708,37.934,37.906
14709,38.771,38.232
14710,38.224,38.073
14711,36.204,36.373
14712,40.931,40.433
14713,40.623,39.653
14714,38.455,38.123
14715,36.04,37.919
14716,38.568,38.189
14717,36.269,37.854
14718,38.516,37.242
14719,43.193,38.693
14720,37.939,37.863
14721,37.126,37.427
14722,35.988,36.104
14723,38.091,38.166
